"","LineNumber1","X","SatelliteNumber1","Classification","X.1","ID1","ID2","ID3","X.2","EpochYear","EpochDay","X.3","FirstTimeDerivative","X.4","SecondTimeDerivative","X.5","BSTAR","X.6","Ephemeris","X.7","ElementSetNumber","Checksum1","LineNumber2","X.8","SatelliteNumber2","X.9","Inclination","X.10","RightAscension","X.11","Eccentricity","X.12","Perigee","X.13","MeanAnomaly","X.14","MeanMotion","Revolution","Checksum2","satname","altitude","mark"
"14363",1,NA,40296,"U",NA,14,69,"A  ",NA,19,94.52492662,NA,3.2e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,4,2,NA,40296,NA,62.8698,NA,170.9157,NA,6792436,NA,274.1465,NA,204.7328,NA,2.00619394,3245,2,"MERIDIAN 7",20183.8819833607,NA
"14364",1,NA,40297,"U",NA,14,69,"B  ",NA,19,92.61683411,NA,-1.104e-05,NA,"+00000-0",NA,"-48867-1",NA,0,NA,999,5,2,NA,40297,NA,62.9268,NA,164.2987,NA,6864117,NA,275.0792,NA,16.2562,NA,2.00702836,3240,8,"FREGAT R/B",20176.5213631503,NA
"14365",1,NA,40298,"U",NA,14,70,"A  ",NA,19,94.80880387,NA,9.57e-06,NA," 00000-0",NA," 48218-4",NA,0,NA,999,8,2,NA,40298,NA,97.444,NA,178.736,NA,2167,NA,84.9775,NA,28.6336,NA,15.19555109,24457,2,"ASNARO",514.180790717675,NA
"14366",1,NA,40299,"U",NA,14,70,"B  ",NA,19,94.83375242,NA,4.81e-06,NA," 00000-0",NA," 23214-4",NA,0,NA,999,2,2,NA,40299,NA,97.3519,NA,176.1351,NA,11367,NA,311.1869,NA,171.6792,NA,15.23265663,24487,8,"HODOYOSHI 1",502.995077867515,NA
"14367",1,NA,40300,"U",NA,14,70,"C  ",NA,19,94.84758006,NA,6.3e-06,NA," 00000-0",NA," 30533-4",NA,0,NA,999,7,2,NA,40300,NA,97.3338,NA,170.9085,NA,19187,NA,323.6219,NA,146.4516,NA,15.21973924,24463,3,"CHUBUSAT 1",506.883953942906,NA
"14368",1,NA,40301,"U",NA,14,70,"D  ",NA,19,94.81170282,NA,1.421e-05,NA," 00000-0",NA," 58254-4",NA,0,NA,999,8,2,NA,40301,NA,97.3307,NA,173.498,NA,24396,NA,306.064,NA,150.3915,NA,15.25661293,24487,3,"QSAT-EOS",495.797385283213,NA
"14369",1,NA,40302,"U",NA,14,70,"E  ",NA,19,94.78914632,NA,4.94e-06,NA," 00000-0",NA," 27498-4",NA,0,NA,999,5,2,NA,40302,NA,97.2949,NA,156.1548,NA,38311,NA,356.8158,NA,97.3321,NA,15.17526709,24389,7,"TSUBAME",520.314803046018,NA
"14370",1,NA,40303,"U",NA,14,70,"F  ",NA,19,94.46584193,NA,-4.3e-07,NA," 00000-0",NA,"-37264-5",NA,0,NA,999,1,2,NA,40303,NA,97.1592,NA,55.3102,NA,958643,NA,49.9508,NA,318.1805,NA,13.12966797,21126,0,"SL-24 R/B",1218.68624628918,NA
"14371",1,NA,40305,"U",NA,14,71,"A  ",NA,19,94.85413374,NA,4.5e-06,NA," 00000-0",NA," 25479-4",NA,0,NA,999,3,2,NA,40305,NA,97.4852,NA,33.0739,NA,1151,NA,103.4427,NA,342.1618,NA,15.17918328,24304,6,"YAOGAN 23",519.129457817484,NA
"14372",1,NA,40306,"U",NA,14,71,"B  ",NA,19,94.80579794,NA,3.3e-05,NA," 00000-0",NA," 77072-4",NA,0,NA,999,1,2,NA,40306,NA,97.2799,NA,34.7793,NA,15721,NA,329.7073,NA,30.3265,NA,15.42804948,24604,8,"CZ-2C R/B",444.83345300618,NA
"14373",1,NA,40310,"U",NA,14,72,"A  ",NA,19,94.8535178,NA,-0.00043418,NA," 00000-0",NA,"-62110-2",NA,0,NA,999,6,2,NA,40310,NA,98.0732,NA,222.8248,NA,21307,NA,117.5057,NA,242.9561,NA,14.76720671,23566,8,"YAOGAN 24",646.68842658563,NA
"14374",1,NA,40315,"U",NA,14,75,"A  ",NA,19,93.72903542,NA,2.4e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,9,2,NA,40315,NA,64.0795,NA,282.3121,NA,14551,NA,203.9611,NA,177.8126,NA,2.1309849,3378,2,"COSMOS 2501 (GLONASS)",19136.7843626793,NA
"14375",1,NA,40316,"U",NA,14,75,"B  ",NA,19,93.56332972,NA,2.5e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,7,2,NA,40316,NA,64.0992,NA,284.8157,NA,58012,NA,129.5346,NA,230.9979,NA,2.0863568,3305,5,"FREGAT R/B",19499.2483180226,NA
"14376",1,NA,40317,"U",NA,84,72,"C  ",NA,19,94.3912563,NA,1.517e-05,NA," 00000-0",NA," 12449-2",NA,0,NA,999,4,2,NA,40317,NA,82.5267,NA,331.235,NA,22537,NA,333.6243,NA,26.377,NA,13.8868289,21990,6,"METEOR 2-11 DEB",940.238120903805,NA
"14377",1,NA,40318,"U",NA,84,72,"D  ",NA,19,94.40698211,NA,3.25e-06,NA," 00000-0",NA," 26563-3",NA,0,NA,999,6,2,NA,40318,NA,82.5318,NA,335.0018,NA,18653,NA,284.6948,NA,198.9734,NA,13.86882122,22382,8,"METEOR 2-11 DEB",946.565501306407,NA
"14378",1,NA,40326,"U",NA,2,5,"J  ",NA,19,94.67018316,NA,0.0001337,NA," 00000-0",NA," 13085-2",NA,0,NA,999,0,2,NA,40326,NA,86.4196,NA,336.8121,NA,21961,NA,114.6332,NA,245.7187,NA,14.92034885,23325,7,"IRIDIUM 91 DEB",598.586302090972,NA
"14379",1,NA,40327,"U",NA,2,5,"K  ",NA,19,94.78604189,NA,2.634e-05,NA," 00000-0",NA," 59534-3",NA,0,NA,999,3,2,NA,40327,NA,86.3902,NA,354.9893,NA,9531,NA,110.0297,NA,250.1938,NA,14.55880505,22968,1,"IRIDIUM 91 DEB",713.499348604199,NA
"14380",1,NA,40328,"U",NA,14,0,"A  ",NA,19,88.4686494,NA,7.2e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,8,2,NA,40328,NA,70.5463,NA,211.8852,NA,4563737,NA,78.0318,NA,328.1076,NA,2.0263021,3956,9,"UNKNOWN LDS DEB",20007.9105650414,NA
"14381",1,NA,40332,"U",NA,14,78,"A  ",NA,19,94.80758984,NA,7.8e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,8,2,NA,40332,NA,0.0514,NA,92.5626,NA,5902,NA,338.6769,NA,107.3795,NA,1.00273939,1588,0,"GSAT 16",35792.2683196468,NA
"14382",1,NA,40333,"U",NA,14,78,"B  ",NA,19,94.64880632,NA,-1.32e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,9,2,NA,40333,NA,0.019,NA,234.3252,NA,486,NA,349.0118,NA,103.6586,NA,1.0027177,1586,4,"DIRECTV 14",35792.8763458758,NA
"14383",1,NA,40334,"U",NA,14,78,"C  ",NA,19,93.37483496,NA,5.356e-05,NA," 00000-0",NA," 93774-3",NA,0,NA,999,2,2,NA,40334,NA,6.0364,NA,229.1689,NA,7148381,NA,118.8746,NA,328.9132,NA,2.46067111,3766,7,"ARIANE 5 R/B",16804.2238779535,NA
"14384",1,NA,40335,"U",NA,14,78,"D  ",NA,19,94.33988932,NA,0.02247737,NA,"-93611-6",NA," 31526-2",NA,0,NA,999,1,2,NA,40335,NA,6.4035,NA,149.5701,NA,4473645,NA,273.1407,NA,38.3169,NA,6.76797239,5534,2,"ARIANE 5 DEB (SYLDA)",5434.57830697455,NA
"14385",1,NA,40336,"U",NA,14,79,"A  ",NA,19,94.81390475,NA,-4.2e-07,NA," 00000-0",NA," 31556-6",NA,0,NA,999,0,2,NA,40336,NA,98.3768,NA,163.7124,NA,911,NA,95.5976,NA,264.5308,NA,14.35500695,22661,8,"CBERS-4",780.394130826668,NA
"14386",1,NA,40337,"U",NA,14,79,"B  ",NA,19,94.14570485,NA,1.8e-07,NA," 00000-0",NA," 83541-5",NA,0,NA,999,0,2,NA,40337,NA,98.5175,NA,302.8102,NA,176157,NA,296.6405,NA,61.6861,NA,14.89187951,23486,3,"CZ-4B R/B",607.466146289033,NA
"14387",1,NA,40338,"U",NA,14,80,"A  ",NA,19,93.88909799,NA,3e-08,NA," 00000-0",NA," 15020-3",NA,0,NA,999,6,2,NA,40338,NA,63.4036,NA,237.0723,NA,130726,NA,358.6578,NA,1.4079,NA,13.45181071,21188,9,"YAOGAN 25A",1097.02598115435,NA
"14388",1,NA,40339,"U",NA,14,80,"B  ",NA,19,94.8557432,NA,-1.35e-06,NA," 00000-0",NA,"-72223-4",NA,0,NA,999,0,2,NA,40339,NA,63.4035,NA,234.6392,NA,130743,NA,358.5846,NA,1.4794,NA,13.45180566,21201,8,"YAOGAN 25B",1097.02785022332,NA
"14389",1,NA,40340,"U",NA,14,80,"C  ",NA,19,94.85567106,NA,-5.7e-07,NA," 00000-0",NA," 53816-4",NA,0,NA,999,5,2,NA,40340,NA,63.4019,NA,235.3156,NA,130843,NA,358.8059,NA,1.2638,NA,13.45180982,21199,1,"YAOGAN 25C",1097.02631055454,NA
"14390",1,NA,40341,"U",NA,14,80,"D  ",NA,19,93.4702146,NA,-8.6e-07,NA,"+00000-0",NA,"+83838-5",NA,0,NA,999,1,2,NA,40341,NA,63.4563,NA,74.2541,NA,284233,NA,0.974,NA,359.1793,NA,13.69007261,21548,8,"CZ-4C R/B",1010.12370626439,NA
"14391",1,NA,40342,"U",NA,14,80,"E  ",NA,19,94.76182399,NA,-7.9e-07,NA," 00000-0",NA," 17635-4",NA,0,NA,999,7,2,NA,40342,NA,63.4052,NA,244.1913,NA,144390,NA,2.5091,NA,357.6627,NA,13.43931849,21178,7,"CZ-4C DEB",1101.65308962005,NA
"14392",1,NA,40343,"U",NA,14,80,"F  ",NA,19,94.78742219,NA,-1.11e-06,NA," 00000-0",NA,"-34658-4",NA,0,NA,999,5,2,NA,40343,NA,63.4047,NA,241.5274,NA,146084,NA,3.1281,NA,357.0624,NA,13.44275554,21184,6,"CZ-4C DEB",1100.37929438626,NA
"14393",1,NA,40345,"U",NA,14,82,"A  ",NA,19,94.45560878,NA,-2.35e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,40345,NA,0.015,NA,187.9529,NA,808,NA,254.4578,NA,4.0241,NA,1.00271925,1603,4,"YAMAL 401",35792.8328946804,NA
"14394",1,NA,40346,"U",NA,14,82,"B  ",NA,19,94.71476929,NA,-9.7e-07,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,40346,NA,3.2687,NA,82.6256,NA,609625,NA,101.3278,NA,265.9521,NA,1.11334977,1744,6,"BREEZE-M R/B",32951.2689518537,NA
"14395",1,NA,40348,"U",NA,14,83,"A  ",NA,19,93.79693991,NA,-2.5e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,8,2,NA,40348,NA,0.0459,NA,14.6407,NA,2499,NA,359.5125,NA,345.8527,NA,5.00114437,7841,4,"O3B FM10",8072.75314358439,NA
"14396",1,NA,40349,"U",NA,14,83,"B  ",NA,19,93.81287538,NA,-2.5e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,8,2,NA,40349,NA,0.0506,NA,13.7048,NA,2587,NA,343.9553,NA,2.3376,NA,5.0011595,7841,7,"O3B FM11",8072.72401246053,NA
"14397",1,NA,40350,"U",NA,14,83,"C  ",NA,19,93.28044483,NA,-2.6e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,2,2,NA,40350,NA,0.0498,NA,12.9279,NA,2694,NA,356.1438,NA,350.9318,NA,5.00115687,7839,5,"O3B FM12",8072.72907622102,NA
"14398",1,NA,40351,"U",NA,14,83,"D  ",NA,19,93.66315202,NA,-2.5e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,4,2,NA,40351,NA,0.0518,NA,13.9934,NA,2543,NA,359.3422,NA,346.6699,NA,5.00114674,7842,2,"O3B FM9",8072.74858040459,NA
"14399",1,NA,40352,"U",NA,14,83,"E  ",NA,19,93.61442205,NA,-2.2e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,1,2,NA,40352,NA,0.1179,NA,356.2837,NA,6573,NA,166.0459,NA,197.692,NA,5.20671243,8162,1,"FREGAT R/B",7690.03395999628,NA
"14400",1,NA,40353,"U",NA,14,84,"A  ",NA,19,94.85044225,NA,4.408e-05,NA," 00000-0",NA," 11424-3",NA,0,NA,999,6,2,NA,40353,NA,74.741,NA,240.9979,NA,1702,NA,246.496,NA,113.6073,NA,15.39297053,24012,5,"KONDOR E",455.18456582082,NA
"14401",1,NA,40354,"U",NA,14,84,"B  ",NA,19,94.74703017,NA,8.51e-06,NA," 00000-0",NA," 22421-4",NA,0,NA,999,4,2,NA,40354,NA,74.7388,NA,217.3062,NA,39587,NA,268.6363,NA,91.0314,NA,15.39587441,24085,6,"SL-27 R/B",454.326195433494,NA
"14402",1,NA,40355,"U",NA,14,85,"A  ",NA,19,93.68463411,NA,-1.89e-06,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,9,2,NA,40355,NA,3.6898,NA,82.976,NA,336631,NA,288.1953,NA,68.4918,NA,0.94061404,1446,2,"DUMMY SAT 2/BREEZE-M",37628.9328658694,NA
"14403",1,NA,40356,"U",NA,14,85,"B  ",NA,19,93.06042618,NA,0.0312863,NA,"-64312-5",NA," 11883-2",NA,0,NA,999,3,2,NA,40356,NA,58.7119,NA,192.3234,NA,6284875,NA,76.9737,NA,342.3351,NA,3.76276366,3549,2,"BREEZE-M DEB (TANK)",11089.4335987313,NA
"14404",1,NA,40358,"U",NA,14,86,"A  ",NA,19,94.85865058,NA,-5.4e-07,NA," 00000-0",NA," 15266-4",NA,0,NA,999,1,2,NA,40358,NA,67.1511,NA,288.5174,NA,4116,NA,253.8398,NA,106.2241,NA,13.97416297,21812,7,"COSMOS 2502",909.744362354964,NA
"14405",1,NA,40360,"U",NA,14,87,"A  ",NA,19,94.78160461,NA,6.69e-06,NA," 00000-0",NA," 23333-4",NA,0,NA,999,8,2,NA,40360,NA,97.2566,NA,186.8448,NA,8411,NA,330.1319,NA,143.8614,NA,15.3301349,23894,5,"RESURS P2",473.824763751243,NA
"14406",1,NA,40362,"U",NA,14,88,"A  ",NA,19,94.73334839,NA,8.21e-06,NA," 00000-0",NA," 37159-4",NA,0,NA,999,9,2,NA,40362,NA,97.2923,NA,171.1214,NA,7249,NA,235.9832,NA,239.1866,NA,15.2361396,23791,3,"YAOGAN 26",501.947444563118,NA
"14407",1,NA,40364,"U",NA,14,89,"A  ",NA,19,94.18243824,NA,1.42e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,0,2,NA,40364,NA,0.0297,NA,22.1725,NA,4269,NA,23.6573,NA,240.2647,NA,1.00274905,1563,1,"ASTRA 2G",35791.9975321712,NA
"14408",1,NA,40365,"U",NA,14,89,"B  ",NA,19,94.22500391,NA,-2e-08,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,40365,NA,23.2133,NA,124.0781,NA,6065187,NA,176.0451,NA,192.8565,NA,2.19524368,3420,9,"BREEZE-M R/B",18636.5509010781,NA
"14409",1,NA,40366,"U",NA,14,89,"C  ",NA,19,92.59258754,NA,1.35e-06,NA,"+00000-0",NA,"+43586-4",NA,0,NA,999,6,2,NA,40366,NA,49.5664,NA,307.2649,NA,5210037,NA,296.4429,NA,19.8447,NA,5.22877246,8114,0,"BREEZE-M DEB (TANK)",7650.45738572373,NA
"14410",1,NA,40367,"U",NA,14,90,"A  ",NA,19,94.88530654,NA,-3.07e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,6,2,NA,40367,NA,1.0667,NA,102.7445,NA,1955,NA,313.8771,NA,194.4965,NA,1.00276781,1566,3,"FENGYUN 2G",35791.4716674648,NA
"14411",1,NA,40368,"U",NA,14,90,"B  ",NA,19,93.46037446,NA,5.3e-06,NA,"+00000-0",NA,"+40249-3",NA,0,NA,999,1,2,NA,40368,NA,24.3712,NA,273.0157,NA,7329036,NA,47.0369,NA,354.6803,NA,2.19577384,3390,6,"CZ-3A R/B",18632.5254298096,NA
"14412",1,NA,40369,"U",NA,14,90,"C  ",NA,19,94.12495394,NA,1.01e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,40369,NA,1.0281,NA,103.3033,NA,39491,NA,94.0705,NA,267.8457,NA,0.99583439,1548,7,"FENGYUN 2G AKM",35986.9472416513,NA
"14413",1,NA,40374,"U",NA,15,2,"A  ",NA,19,94.72166248,NA,-1.38e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,7,2,NA,40374,NA,3.2926,NA,338.0231,NA,51918,NA,177.244,NA,281.7768,NA,1.00272833,1544,0,"MUOS 3",35792.5783570228,NA
"14414",1,NA,40375,"U",NA,15,2,"B  ",NA,19,93.12362588,NA,-2.61e-06,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,4,2,NA,40375,NA,18.9563,NA,46.855,NA,6084337,NA,331.6748,NA,5.5686,NA,2.08936104,3204,6,"ATLAS 5 CENTAUR R/B",19474.4435824727,NA
"14415",1,NA,40376,"U",NA,15,3,"A  ",NA,19,94.59304348,NA,1.6e-07,NA," 00000-0",NA," 12192-4",NA,0,NA,999,4,2,NA,40376,NA,98.1222,NA,102.6099,NA,508,NA,54.5246,NA,305.5997,NA,14.63361106,22289,4,"SMAP",689.335083732599,NA
"14416",1,NA,40377,"U",NA,15,3,"B  ",NA,19,94.7696467,NA,3.744e-05,NA," 00000-0",NA," 15113-3",NA,0,NA,999,0,2,NA,40377,NA,99.106,NA,59.7223,NA,127622,NA,340.6285,NA,19.0116,NA,15.18464067,23055,9,"FIREBIRD 3",517.478474776635,NA
"14417",1,NA,40378,"U",NA,15,3,"C  ",NA,19,94.82299029,NA,3.495e-05,NA," 00000-0",NA," 14126-3",NA,0,NA,999,3,2,NA,40378,NA,99.1064,NA,59.8589,NA,127850,NA,340.3341,NA,19.2981,NA,15.18469794,23056,8,"FIREBIRD 4",517.461154558972,NA
"14418",1,NA,40379,"U",NA,15,3,"D  ",NA,19,94.85041226,NA,2.496e-05,NA," 00000-0",NA," 10988-3",NA,0,NA,999,3,2,NA,40379,NA,99.1049,NA,54.4202,NA,136019,NA,357.3922,NA,2.658,NA,15.15236271,23025,1,"GRIFEX",527.257683046919,NA
"14419",1,NA,40380,"U",NA,15,3,"E  ",NA,19,94.80267001,NA,2.45e-05,NA," 00000-0",NA," 11265-3",NA,0,NA,999,0,2,NA,40380,NA,99.1071,NA,51.3653,NA,141064,NA,7.5776,NA,352.7536,NA,15.13278069,23004,7,"EXOCUBE",533.2073586321,NA
"14420",1,NA,40384,"U",NA,15,5,"A  ",NA,19,94.78569363,NA,-2.92e-06,NA," 00000-0",NA," 00000+0",NA,0,NA,999,3,2,NA,40384,NA,0.0229,NA,196.1882,NA,302,NA,92.9367,NA,131.5241,NA,1.00269214,1530,1,"INMARSAT 5-F2",35793.5928862493,NA
"14421",1,NA,40385,"U",NA,15,5,"B  ",NA,19,92.78308985,NA,-6.2e-07,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,9,2,NA,40385,NA,22.3632,NA,171.5143,NA,7774142,NA,76.6865,NA,351.6121,NA,1.11110784,1689,9,"BREEZE-M R/B",33004.1460001428,NA
"14422",1,NA,40386,"U",NA,15,5,"C  ",NA,19,93.7641861,NA,1.7e-07,NA,"+00000-0",NA,"+39115-4",NA,0,NA,999,8,2,NA,40386,NA,50.7126,NA,255.3545,NA,5154341,NA,4.6321,NA,358.6912,NA,5.26789282,7642,4,"BREEZE-M DEB (TANK)",7580.95386853459,NA
"14423",1,NA,40395,"U",NA,95,15,"G  ",NA,19,93.94806597,NA,1.63e-06,NA,"+00000-0",NA,"+92751-4",NA,0,NA,999,9,2,NA,40395,NA,98.7512,NA,107.9982,NA,28222,NA,8.1584,NA,352.0047,NA,14.22512282,21295,2,"DMSP 5D-2 F13 DEB",823.859241721245,NA
