"","X.15","LineNumber1","X","SatelliteNumber1","Classification","X.1","ID1","ID2","ID3","X.2","EpochYear","EpochDay","X.3","FirstTimeDerivative","X.4","SecondTimeDerivative","X.5","BSTAR","X.6","Ephemeris","X.7","ElementSetNumber","Checksum1","LineNumber2","X.8","SatelliteNumber2","X.9","Inclination","X.10","RightAscension","X.11","Eccentricity","X.12","Perigee","X.13","MeanAnomaly","X.14","MeanMotion","Revolution","Checksum2","satname","altitude","mark"
"9863",14179,1,NA,40031,"U",NA,14,33,"X  ",NA,19,94.72168,NA,2.94e-06,NA," 00000-0",NA," 36952-4",NA,0,NA,999,2,2,NA,40031,NA,97.9247,NA,17.3098,NA,13314,NA,303.0833,NA,56.9105,NA,14.89374,26019,2,"FLOCK 1C 4",606.8847,"0"
"9864",14186,1,NA,40038,"U",NA,14,33,"AE ",NA,19,94.77067,NA,4.87e-06,NA," 00000-0",NA," 56666-4",NA,0,NA,999,4,2,NA,40038,NA,97.928,NA,18.3306,NA,12803,NA,297.2301,NA,62.7612,NA,14.89849,26024,1,"FLOCK 1C 5",605.4027,"0"
"9865",14184,1,NA,40036,"U",NA,14,33,"AC ",NA,19,94.34827,NA,5.79e-06,NA," 00000-0",NA," 66160-4",NA,0,NA,999,0,2,NA,40036,NA,97.9304,NA,18.2878,NA,10726,NA,300.033,NA,59.9822,NA,14.89881,26018,6,"FLOCK 1C 6",605.3027,"0"
"9866",14174,1,NA,40026,"U",NA,14,33,"S  ",NA,19,94.20471,NA,6.69e-06,NA," 00000-0",NA," 74561-4",NA,0,NA,999,8,2,NA,40026,NA,97.928,NA,18.4962,NA,10086,NA,309.5744,NA,50.4582,NA,14.90387,26022,7,"FLOCK 1C 7",603.7216,"0"
"9867",14188,1,NA,40040,"U",NA,14,33,"AG ",NA,19,93.90921,NA,2.66e-06,NA,"0",NA,"32222",NA,0,NA,999,6,2,NA,40040,NA,97.9413,NA,22.1799,NA,11213,NA,280.294,NA,79.7013,NA,14.91754,25986,9,"FLOCK 1C 8",599.4622,"0"
"9868",14183,1,NA,40035,"U",NA,14,33,"AB ",NA,19,94.37345,NA,5.31e-06,NA," 00000-0",NA," 61271-4",NA,0,NA,999,0,2,NA,40035,NA,97.9285,NA,17.887,NA,10520,NA,299.5324,NA,60.4844,NA,14.89775,26017,3,"FLOCK 1C 9",605.6329,"0"
"9869",16310,1,NA,42852,"U",NA,17,42,"AD ",NA,19,94.19498,NA,5.28e-05,NA," 00000-0",NA," 14025-3",NA,0,NA,999,9,2,NA,42852,NA,96.9503,NA,340.7905,NA,11011,NA,131.5643,NA,228.6549,NA,15.38602,9635,9,"FLOCK 2K 01",457.2402,"0"
"9870",16311,1,NA,42853,"U",NA,17,42,"AE ",NA,19,94.18795,NA,5.39e-05,NA," 00000-0",NA," 15289-3",NA,0,NA,999,6,2,NA,42853,NA,96.9509,NA,339.1727,NA,11875,NA,135.7283,NA,224.4914,NA,15.36552,9623,5,"FLOCK 2K 02",463.3136,"0"
"9871",16308,1,NA,42850,"U",NA,17,42,"AB ",NA,19,94.19333,NA,4.7e-05,NA," 00000-0",NA," 12511-3",NA,0,NA,999,9,2,NA,42850,NA,96.9504,NA,340.8026,NA,11383,NA,131.6471,NA,228.5752,NA,15.38589,9635,4,"FLOCK 2K 03",457.28,"0"
"9872",16309,1,NA,42851,"U",NA,17,42,"AC ",NA,19,94.89151,NA,4.22e-05,NA," 00000-0",NA," 11047-3",NA,0,NA,999,6,2,NA,42851,NA,96.9498,NA,341.6584,NA,11284,NA,131.277,NA,228.945,NA,15.39135,9647,9,"FLOCK 2K 04",455.6637,"0"
"9873",16322,1,NA,42864,"U",NA,17,42,"AR ",NA,19,93.89793,NA,5.83e-05,NA,"0",NA,"14993",NA,0,NA,999,5,2,NA,42864,NA,96.9508,NA,340.7916,NA,11002,NA,130.3455,NA,229.8755,NA,15.39549,9632,2,"FLOCK 2K 05",454.4409,"0"
"9874",16355,1,NA,42897,"U",NA,17,42,"CA ",NA,19,94.1053,NA,4.92e-05,NA," 00000-0",NA," 13066-3",NA,0,NA,999,0,2,NA,42897,NA,96.9508,NA,340.806,NA,11558,NA,129.4418,NA,230.7853,NA,15.38612,9634,7,"FLOCK 2K 06",457.2098,"0"
"9875",16320,1,NA,42862,"U",NA,17,42,"AP ",NA,19,94.18304,NA,5.65e-05,NA," 00000-0",NA," 14989-3",NA,0,NA,999,7,2,NA,42862,NA,96.9512,NA,340.8698,NA,11275,NA,129.7938,NA,230.4303,NA,15.38606,9636,0,"FLOCK 2K 07",457.227,"0"
"9876",16321,1,NA,42863,"U",NA,17,42,"AQ ",NA,19,94.1792,NA,4.85e-05,NA," 00000-0",NA," 12890-3",NA,0,NA,999,0,2,NA,42863,NA,96.9506,NA,340.8375,NA,11313,NA,131.3533,NA,228.8689,NA,15.386,9635,1,"FLOCK 2K 08",457.2458,"0"
"9877",16354,1,NA,42896,"U",NA,17,42,"BZ ",NA,19,94.17886,NA,4.01e-05,NA," 00000-0",NA," 10356-3",NA,0,NA,999,9,2,NA,42896,NA,96.9498,NA,341.2839,NA,12992,NA,117.3105,NA,242.9466,NA,15.39553,9655,1,"FLOCK 2K 09",454.4283,"0"
"9878",16353,1,NA,42895,"U",NA,17,42,"BY ",NA,19,94.19987,NA,4.99e-05,NA," 00000-0",NA," 13250-3",NA,0,NA,999,5,2,NA,42895,NA,96.9507,NA,340.9574,NA,13500,NA,118.5396,NA,241.7211,NA,15.38584,9636,4,"FLOCK 2K 10",457.293,"0"
"9879",16352,1,NA,42894,"U",NA,17,42,"BX ",NA,19,94.85896,NA,5.14e-05,NA," 00000-0",NA," 13662-3",NA,0,NA,999,5,2,NA,42894,NA,96.9509,NA,341.5932,NA,13374,NA,114.489,NA,245.7753,NA,15.38585,9646,6,"FLOCK 2K 11",457.2894,"0"
"9880",16351,1,NA,42893,"U",NA,17,42,"BW ",NA,19,94.19821,NA,5.05e-05,NA," 00000-0",NA," 13419-3",NA,0,NA,999,9,2,NA,42893,NA,96.9514,NA,341.0111,NA,13417,NA,120.2251,NA,240.0325,NA,15.38583,9636,9,"FLOCK 2K 12",457.2978,"0"
"9881",16349,1,NA,42891,"U",NA,17,42,"BU ",NA,19,94.22365,NA,7.33e-05,NA," 00000-0",NA," 18842-3",NA,0,NA,999,9,2,NA,42891,NA,96.9524,NA,340.9906,NA,13266,NA,116.0102,NA,244.2512,NA,15.39444,9636,4,"FLOCK 2K 13",454.7495,"0"
"9882",16350,1,NA,42892,"U",NA,17,42,"BV ",NA,19,94.19615,NA,6.35e-05,NA," 00000-0",NA," 16662-3",NA,0,NA,999,0,2,NA,42892,NA,96.9504,NA,340.9499,NA,13321,NA,118.6761,NA,241.5826,NA,15.38888,9636,4,"FLOCK 2K 14",456.3954,"0"
"9883",16348,1,NA,42890,"U",NA,17,42,"BT ",NA,19,94.13751,NA,4.73e-05,NA," 00000-0",NA," 12584-3",NA,0,NA,999,6,2,NA,42890,NA,96.952,NA,340.9724,NA,13384,NA,119.8753,NA,240.3825,NA,15.38575,9635,6,"FLOCK 2K 15",457.32,"0"
"9884",16347,1,NA,42889,"U",NA,17,42,"BS ",NA,19,94.7329,NA,5.04e-05,NA," 00000-0",NA," 13408-3",NA,0,NA,999,0,2,NA,42889,NA,96.9512,NA,341.4653,NA,13118,NA,117.3586,NA,242.8997,NA,15.38576,9644,7,"FLOCK 2K 16",457.3176,"0"
"9885",16346,1,NA,42888,"U",NA,17,42,"BR ",NA,19,94.11978,NA,5.78e-05,NA," 00000-0",NA," 15072-3",NA,0,NA,999,7,2,NA,42888,NA,96.95,NA,340.8844,NA,13150,NA,119.0483,NA,241.2083,NA,15.39095,9635,2,"FLOCK 2K 17",455.7808,"0"
"9886",16345,1,NA,42887,"U",NA,17,42,"BQ ",NA,19,94.20435,NA,5.04e-05,NA," 00000-0",NA," 13383-3",NA,0,NA,999,5,2,NA,42887,NA,96.9511,NA,340.977,NA,13507,NA,120.3,NA,239.9585,NA,15.3858,9636,1,"FLOCK 2K 18",457.3056,"0"
"9887",16344,1,NA,42886,"U",NA,17,42,"BP ",NA,19,94.73469,NA,4.99e-05,NA," 00000-0",NA," 13241-3",NA,0,NA,999,5,2,NA,42886,NA,96.951,NA,341.4682,NA,13382,NA,119.3766,NA,240.8819,NA,15.38619,9644,5,"FLOCK 2K 19",457.1905,"0"
"9888",16343,1,NA,42885,"U",NA,17,42,"BN ",NA,19,94.66284,NA,5.56e-05,NA," 00000-0",NA," 14689-3",NA,0,NA,999,3,2,NA,42885,NA,96.9507,NA,341.4071,NA,13327,NA,118.8111,NA,241.4475,NA,15.38729,9643,6,"FLOCK 2K 20",456.8636,"0"
"9889",16318,1,NA,42860,"U",NA,17,42,"AM ",NA,19,94.18508,NA,5.03e-05,NA," 00000-0",NA," 13388-3",NA,0,NA,999,9,2,NA,42860,NA,96.9508,NA,340.8368,NA,11112,NA,130.1127,NA,230.1095,NA,15.38584,9635,4,"FLOCK 2K 21",457.2941,"0"
"9890",16319,1,NA,42861,"U",NA,17,42,"AN ",NA,19,93.86147,NA,6.1e-05,NA," 00000-0",NA," 15493-3",NA,0,NA,999,4,2,NA,42861,NA,96.9515,NA,340.8578,NA,10747,NA,128.1703,NA,232.0514,NA,15.39907,9632,9,"FLOCK 2K 22",453.3815,"0"
"9891",16317,1,NA,42859,"U",NA,17,42,"AL ",NA,19,94.70135,NA,2.69e-05,NA," 00000-0",NA," 72424-4",NA,0,NA,999,0,2,NA,42859,NA,96.9507,NA,341.3428,NA,11238,NA,128.1939,NA,232.0322,NA,15.38596,9643,1,"FLOCK 2K 23",457.2579,"0"
"9892",16315,1,NA,42857,"U",NA,17,42,"AJ ",NA,19,93.90971,NA,5.77e-05,NA,"0",NA,"15064",NA,0,NA,999,9,2,NA,42857,NA,96.9501,NA,340.4435,NA,11000,NA,127.9177,NA,232.3065,NA,15.39093,9630,2,"FLOCK 2K 24",455.7865,"0"
"9893",16342,1,NA,42884,"U",NA,17,42,"BM ",NA,19,93.89122,NA,3.68e-05,NA,"0",NA,"98299",NA,0,NA,999,9,2,NA,42884,NA,96.9508,NA,340.6345,NA,12885,NA,121.772,NA,238.4783,NA,15.38596,9631,4,"FLOCK 2K 25",457.2575,"0"
"9894",16341,1,NA,42883,"U",NA,17,42,"BL ",NA,19,93.90108,NA,3.04e-05,NA,"0",NA,"80670",NA,0,NA,999,0,2,NA,42883,NA,96.9506,NA,340.7627,NA,13179,NA,121.3285,NA,238.9254,NA,15.38941,9632,7,"FLOCK 2K 26",456.2359,"0"
"9895",16340,1,NA,42882,"U",NA,17,42,"BK ",NA,19,93.92259,NA,5.68e-05,NA,"0",NA,"14795",NA,0,NA,999,7,2,NA,42882,NA,96.9512,NA,340.6279,NA,12989,NA,123.0729,NA,237.1767,NA,15.39138,9631,5,"FLOCK 2K 27",455.6559,"0"
"9896",16338,1,NA,42880,"U",NA,17,42,"BH ",NA,19,94.19615,NA,1.98e-05,NA," 00000-0",NA," 59376-4",NA,0,NA,999,6,2,NA,42880,NA,96.9505,NA,339.2879,NA,13651,NA,127.4506,NA,232.7983,NA,15.35538,9624,3,"FLOCK 2K 28",466.321,"0"
"9897",16329,1,NA,42871,"U",NA,17,42,"AY ",NA,19,93.90172,NA,5.08e-05,NA,"0",NA,"13485",NA,0,NA,999,6,2,NA,42871,NA,96.9509,NA,340.6257,NA,11567,NA,127.9499,NA,232.2795,NA,15.38608,9631,0,"FLOCK 2K 29",457.2222,"0"
"9898",16330,1,NA,42872,"U",NA,17,42,"AZ ",NA,19,94.61519,NA,4.5e-05,NA," 00000-0",NA," 11969-3",NA,0,NA,999,3,2,NA,42872,NA,96.9508,NA,341.3059,NA,11605,NA,126.4726,NA,233.7592,NA,15.3861,9641,7,"FLOCK 2K 30",457.2173,"0"
"9899",16327,1,NA,42869,"U",NA,17,42,"AW ",NA,19,93.90615,NA,5.45e-05,NA,"0",NA,"14450",NA,0,NA,999,3,2,NA,42869,NA,96.9508,NA,340.608,NA,11553,NA,127.8551,NA,232.3742,NA,15.3861,9631,5,"FLOCK 2K 31",457.2162,"0"
"9900",16328,1,NA,42870,"U",NA,17,42,"AX ",NA,19,93.90374,NA,5.29e-05,NA,"0",NA,"14053",NA,0,NA,999,0,2,NA,42870,NA,96.9506,NA,340.6018,NA,11462,NA,128.6961,NA,231.5313,NA,15.38604,9631,7,"FLOCK 2K 32",457.2331,"0"
"9901",16337,1,NA,42879,"U",NA,17,42,"BG ",NA,19,94.19709,NA,7.99e-05,NA," 00000-0",NA," 19791-3",NA,0,NA,999,6,2,NA,42879,NA,96.9506,NA,341.4061,NA,12502,NA,119.3482,NA,240.9016,NA,15.40562,9639,1,"FLOCK 2K 33",451.4466,"0"
"9902",16336,1,NA,42878,"U",NA,17,42,"BF ",NA,19,94.15398,NA,2.4e-05,NA," 00000-0",NA," 64857-4",NA,0,NA,999,1,2,NA,42878,NA,96.9508,NA,340.8816,NA,12943,NA,122.0079,NA,238.2427,NA,15.38558,9635,2,"FLOCK 2K 34",457.3704,"0"
"9903",16335,1,NA,42877,"U",NA,17,42,"BE ",NA,19,94.74099,NA,4.76e-05,NA," 00000-0",NA," 12662-3",NA,0,NA,999,5,2,NA,42877,NA,96.951,NA,341.4519,NA,12899,NA,118.6455,NA,241.609,NA,15.38611,9644,8,"FLOCK 2K 35",457.2136,"0"
"9904",16334,1,NA,42876,"U",NA,17,42,"BD ",NA,19,94.13151,NA,5.67e-05,NA," 00000-0",NA," 14789-3",NA,0,NA,999,4,2,NA,42876,NA,96.9506,NA,340.7915,NA,12937,NA,121.979,NA,238.2716,NA,15.39131,9634,9,"FLOCK 2K 36",455.6762,"0"
"9905",16325,1,NA,42867,"U",NA,17,42,"AU ",NA,19,94.17291,NA,5.42e-05,NA," 00000-0",NA," 14393-3",NA,0,NA,999,7,2,NA,42867,NA,96.9508,NA,340.8676,NA,11456,NA,130.5662,NA,229.6584,NA,15.38595,9635,1,"FLOCK 2K 37",457.2603,"0"
"9906",16326,1,NA,42868,"U",NA,17,42,"AV ",NA,19,94.16817,NA,5.43e-05,NA," 00000-0",NA," 14408-3",NA,0,NA,999,5,2,NA,42868,NA,96.9508,NA,340.8667,NA,11419,NA,128.6881,NA,231.5388,NA,15.38614,9635,8,"FLOCK 2K 38",457.2053,"0"
"9907",16324,1,NA,42866,"U",NA,17,42,"AT ",NA,19,94.23941,NA,2.86e-05,NA," 00000-0",NA," 76998-4",NA,0,NA,999,6,2,NA,42866,NA,96.9509,NA,340.9191,NA,11359,NA,129.9268,NA,230.2978,NA,15.38593,9636,0,"FLOCK 2K 39",457.2657,"0"
"9908",16323,1,NA,42865,"U",NA,17,42,"AS ",NA,19,94.89203,NA,5.49e-05,NA," 00000-0",NA," 14561-3",NA,0,NA,999,7,2,NA,42865,NA,96.951,NA,341.557,NA,11383,NA,128.543,NA,231.6838,NA,15.38609,9646,2,"FLOCK 2K 40",457.2199,"0"
"9909",16333,1,NA,42875,"U",NA,17,42,"BC ",NA,19,94.14101,NA,2.81e-05,NA," 00000-0",NA," 75563-4",NA,0,NA,999,0,2,NA,42875,NA,96.951,NA,340.9074,NA,12973,NA,121.0711,NA,239.181,NA,15.38581,9635,9,"FLOCK 2K 41",457.3016,"0"
"9910",16332,1,NA,42874,"U",NA,17,42,"BB ",NA,19,94.19345,NA,1.83e-05,NA," 00000-0",NA," 54920-4",NA,0,NA,999,5,2,NA,42874,NA,96.9499,NA,339.2609,NA,13790,NA,128.8493,NA,231.3985,NA,15.35566,9624,2,"FLOCK 2K 43",466.2383,"0"
"9911",16331,1,NA,42873,"U",NA,17,42,"BA ",NA,19,94.2227,NA,5.26e-05,NA," 00000-0",NA," 13962-3",NA,0,NA,999,9,2,NA,42873,NA,96.9504,NA,340.9267,NA,12562,NA,118.8496,NA,241.4013,NA,15.3862,9636,5,"FLOCK 2K 44",457.1875,"0"
"9912",16314,1,NA,42856,"U",NA,17,42,"AH ",NA,19,94.18701,NA,5.25e-05,NA," 00000-0",NA," 13958-3",NA,0,NA,999,3,2,NA,42856,NA,96.9503,NA,340.8046,NA,10932,NA,129.3879,NA,230.8337,NA,15.38602,9635,0,"FLOCK 2K 45",457.2396,"0"
"9913",16316,1,NA,42858,"U",NA,17,42,"AK ",NA,19,94.16383,NA,5.71e-05,NA," 00000-0",NA," 14984-3",NA,0,NA,999,0,2,NA,42858,NA,96.9507,NA,340.8792,NA,11067,NA,128.2017,NA,232.0228,NA,15.38957,9635,9,"FLOCK 2K 46",456.1892,"0"
"9914",16312,1,NA,42854,"U",NA,17,42,"AF ",NA,19,94.12634,NA,3.16e-05,NA," 00000-0",NA," 84938-4",NA,0,NA,999,0,2,NA,42854,NA,96.9503,NA,340.7382,NA,10984,NA,130.3966,NA,229.824,NA,15.38574,9634,3,"FLOCK 2K 47",457.3232,"0"
"9915",16313,1,NA,42855,"U",NA,17,42,"AG ",NA,19,94.83954,NA,4.78e-05,NA," 00000-0",NA," 12728-3",NA,0,NA,999,2,2,NA,42855,NA,96.9504,NA,341.4386,NA,11021,NA,128.1611,NA,232.063,NA,15.38591,9645,4,"FLOCK 2K 48",457.2723,"0"
"9916",15334,1,NA,41617,"U",NA,16,40,"U  ",NA,19,93.84431,NA,3.06e-05,NA," 00000-0",NA," 12306-3",NA,0,NA,999,6,2,NA,41617,NA,97.3798,NA,160.3317,NA,8582,NA,302.1524,NA,57.8881,NA,15.25606,15453,4,"FLOCK 2P 1",495.9644,"0"
"9917",15329,1,NA,41612,"U",NA,16,40,"P  ",NA,19,93.84128,NA,1.42e-05,NA," 00000-0",NA," 59432-4",NA,0,NA,999,0,2,NA,41612,NA,97.3804,NA,160.2308,NA,8708,NA,303.7033,NA,56.3375,NA,15.2526,15453,8,"FLOCK 2P 10",497.0029,"0"
"9918",15325,1,NA,41608,"U",NA,16,40,"K  ",NA,19,93.93786,NA,2.98e-05,NA,"0",NA,"11859",NA,0,NA,999,8,2,NA,41608,NA,97.3751,NA,159.928,NA,8392,NA,290.8555,NA,69.1785,NA,15.26012,15453,6,"FLOCK 2P 11",494.7465,"0"
"9919",15331,1,NA,41614,"U",NA,16,40,"R  ",NA,19,93.83508,NA,1.54e-05,NA," 00000-0",NA," 64309-4",NA,0,NA,999,3,2,NA,41614,NA,97.381,NA,160.3196,NA,8693,NA,303.2588,NA,56.7817,NA,15.25181,15453,5,"FLOCK 2P 12",497.2389,"0"
"9920",15326,1,NA,41609,"U",NA,16,40,"L  ",NA,19,93.83499,NA,9.82e-06,NA," 00000-0",NA," 41934-4",NA,0,NA,999,5,2,NA,41609,NA,97.377,NA,159.6974,NA,8535,NA,293.0528,NA,66.981,NA,15.25202,15448,5,"FLOCK 2P 2",497.1756,"0"
"9921",15335,1,NA,41618,"U",NA,16,40,"V  ",NA,19,93.9268,NA,1.24e-05,NA,"0",NA,"52069",NA,0,NA,999,9,2,NA,41618,NA,97.3813,NA,160.3548,NA,8447,NA,302.7183,NA,57.3241,NA,15.25203,15454,3,"FLOCK 2P 3",497.1721,"0"
"9922",15328,1,NA,41611,"U",NA,16,40,"N  ",NA,19,94.80699,NA,2.82e-05,NA," 00000-0",NA," 11341-3",NA,0,NA,999,6,2,NA,41611,NA,97.379,NA,161.1455,NA,8532,NA,298.0906,NA,61.947,NA,15.25737,15468,6,"FLOCK 2P 4",495.5693,"0"
"9923",15333,1,NA,41616,"U",NA,16,40,"T  ",NA,19,94.17613,NA,1.42e-05,NA," 00000-0",NA," 59328-4",NA,0,NA,999,5,2,NA,41616,NA,97.3808,NA,160.6267,NA,8505,NA,301.4944,NA,58.5462,NA,15.25183,15456,2,"FLOCK 2P 5",497.2323,"0"
"9924",15323,1,NA,41606,"U",NA,16,40,"H  ",NA,19,94.78837,NA,1.48e-05,NA," 00000-0",NA," 61491-4",NA,0,NA,999,9,2,NA,41606,NA,97.3771,NA,160.7045,NA,8455,NA,288.6045,NA,71.4274,NA,15.25311,15471,5,"FLOCK 2P 6",496.8472,"0"
"9925",15332,1,NA,41615,"U",NA,16,40,"S  ",NA,19,94.16253,NA,3.09e-05,NA," 00000-0",NA," 12350-3",NA,0,NA,999,5,2,NA,41615,NA,97.3774,NA,160.4399,NA,8554,NA,302.6314,NA,57.4098,NA,15.2586,15458,0,"FLOCK 2P 7",495.2009,"0"
"9926",15330,1,NA,41613,"U",NA,16,40,"Q  ",NA,19,94.46539,NA,1.42e-05,NA," 00000-0",NA," 59502-4",NA,0,NA,999,5,2,NA,41613,NA,97.3798,NA,160.7119,NA,8917,NA,300.0178,NA,60.0174,NA,15.2518,15462,7,"FLOCK 2P 8",497.2415,"0"
"9927",15327,1,NA,41610,"U",NA,16,40,"M  ",NA,19,94.17812,NA,1.6e-05,NA," 00000-0",NA," 66695-4",NA,0,NA,999,6,2,NA,41610,NA,97.3768,NA,159.9676,NA,8842,NA,289.995,NA,70.0335,NA,15.25184,15441,2,"FLOCK 2P 9",497.2303,"0"
"9928",17190,1,NA,43894,"U",NA,18,111,"U  ",NA,19,94.73078,NA,3.91e-05,NA," 00000-0",NA," 16402-3",NA,0,NA,999,5,2,NA,43894,NA,97.2955,NA,1.9336,NA,22593,NA,261.181,NA,98.6869,NA,15.23801,1502,4,"FLOCK 3K 1",501.3858,"0"
"9929",17201,1,NA,43905,"U",NA,18,111,"AF ",NA,19,94.83517,NA,4.07e-05,NA," 00000-0",NA," 16883-3",NA,0,NA,999,9,2,NA,43905,NA,97.2958,NA,2.0993,NA,20486,NA,255.9278,NA,103.9683,NA,15.24242,1504,5,"FLOCK 3K 10",500.0582,"0"
"9930",17200,1,NA,43904,"U",NA,18,111,"AE ",NA,19,94.83575,NA,3.96e-05,NA," 00000-0",NA," 16443-3",NA,0,NA,999,9,2,NA,43904,NA,97.2957,NA,2.0977,NA,20670,NA,255.8911,NA,104.003,NA,15.24231,1504,5,"FLOCK 3K 11",500.0919,"0"
"9931",17199,1,NA,43903,"U",NA,18,111,"AD ",NA,19,94.774,NA,4.1e-05,NA," 00000-0",NA," 17015-3",NA,0,NA,999,4,2,NA,43903,NA,97.2954,NA,2.0255,NA,20622,NA,256.9082,NA,102.9854,NA,15.24223,1503,9,"FLOCK 3K 12",500.1153,"0"
"9932",17191,1,NA,43895,"U",NA,18,111,"V  ",NA,19,94.79383,NA,4e-05,NA," 00000-0",NA," 16780-3",NA,0,NA,999,2,2,NA,43895,NA,97.2957,NA,2.0038,NA,22595,NA,260.6439,NA,99.2244,NA,15.23843,1503,6,"FLOCK 3K 2",501.2587,"0"
"9933",17188,1,NA,43892,"U",NA,18,111,"S  ",NA,19,94.73591,NA,4e-05,NA," 00000-0",NA," 16839-3",NA,0,NA,999,9,2,NA,43892,NA,97.296,NA,1.9332,NA,22610,NA,261.5175,NA,98.3499,NA,15.23727,1502,4,"FLOCK 3K 3",501.6067,"0"
"9934",17189,1,NA,43893,"U",NA,18,111,"T  ",NA,19,94.79971,NA,3.96e-05,NA," 00000-0",NA," 16633-3",NA,0,NA,999,9,2,NA,43893,NA,97.296,NA,1.9997,NA,22560,NA,261.0867,NA,98.7816,NA,15.23757,1503,9,"FLOCK 3K 4",501.5179,"0"
"9935",17195,1,NA,43899,"U",NA,18,111,"Z  ",NA,19,94.85284,NA,3.91e-05,NA," 00000-0",NA," 16344-3",NA,0,NA,999,2,2,NA,43899,NA,97.296,NA,2.079,NA,20790,NA,256.6467,NA,103.2453,NA,15.2396,1504,1,"FLOCK 3K 5",500.9064,"0"
"9936",17192,1,NA,43896,"U",NA,18,111,"W  ",NA,19,93.93743,NA,3.57e-05,NA,"0",NA,"14990",NA,0,NA,999,8,2,NA,43896,NA,97.2958,NA,1.1761,NA,20646,NA,260.5212,NA,99.3692,NA,15.23896,1490,7,"FLOCK 3K 6",501.1003,"0"
"9937",17198,1,NA,43902,"U",NA,18,111,"AC ",NA,19,94.84287,NA,1.85e-05,NA," 00000-0",NA," 78767-4",NA,0,NA,999,1,2,NA,43902,NA,97.2951,NA,2.086,NA,21032,NA,256.0056,NA,103.8843,NA,15.24094,1504,9,"FLOCK 3K 7",500.503,"0"
"9938",17197,1,NA,43901,"U",NA,18,111,"AB ",NA,19,94.84832,NA,4e-05,NA," 00000-0",NA," 16680-3",NA,0,NA,999,2,2,NA,43901,NA,97.2954,NA,2.0772,NA,20822,NA,256.5868,NA,103.3049,NA,15.24062,1504,4,"FLOCK 3K 8",500.6,"0"
"9939",17202,1,NA,43906,"U",NA,18,111,"AG ",NA,19,94.77163,NA,1.52e-05,NA," 00000-0",NA," 65178-4",NA,0,NA,999,8,2,NA,43906,NA,97.2952,NA,2.0309,NA,20572,NA,255.8983,NA,103.9968,NA,15.2409,1503,6,"FLOCK 3K 9",500.5152,"0"
"9940",16425,1,NA,42995,"U",NA,17,68,"J  ",NA,19,94.87422,NA,3.31e-05,NA," 00000-0",NA," 15660-3",NA,0,NA,999,7,2,NA,42995,NA,97.3678,NA,205.3959,NA,16194,NA,204.508,NA,273.6462,NA,15.19947,7892,2,"FLOCK 3M 1",512.9959,"0"
"9941",16428,1,NA,42998,"U",NA,17,68,"M  ",NA,19,94.79081,NA,1e-05,NA," 00000-0",NA," 49772-4",NA,0,NA,999,4,2,NA,42998,NA,97.3787,NA,206.0017,NA,14333,NA,201.1925,NA,281.627,NA,15.19892,7892,8,"FLOCK 3M 2",513.162,"0"
"9942",16426,1,NA,42996,"U",NA,17,68,"K  ",NA,19,94.81013,NA,1.96e-05,NA," 00000-0",NA," 93436-4",NA,0,NA,999,6,2,NA,42996,NA,97.364,NA,205.1567,NA,15286,NA,204.3774,NA,273.81,NA,15.20092,7892,6,"FLOCK 3M 3",512.5589,"0"
"9943",16427,1,NA,42997,"U",NA,17,68,"L  ",NA,19,94.87972,NA,2.3e-05,NA," 00000-0",NA," 11013-3",NA,0,NA,999,3,2,NA,42997,NA,97.3896,NA,206.6882,NA,15692,NA,204.5152,NA,155.5339,NA,15.19895,7893,9,"FLOCK 3M 4",513.1543,"0"
"9944",15572,1,NA,41967,"U",NA,17,8,"V  ",NA,19,93.83676,NA,3.22e-05,NA," 00000-0",NA," 12785-3",NA,0,NA,999,5,2,NA,41967,NA,97.4129,NA,161.6228,NA,9272,NA,56.8548,NA,303.3579,NA,15.25986,11824,4,"FLOCK 3P 1",494.8239,"0"
"9945",15579,1,NA,41974,"U",NA,17,8,"AC ",NA,19,93.93322,NA,2.58e-05,NA,"0",NA,"10429",NA,0,NA,999,6,2,NA,41974,NA,97.4137,NA,161.8408,NA,8873,NA,57.8217,NA,302.3881,NA,15.25569,11823,9,"FLOCK 3P 10",496.073,"0"
"9946",15580,1,NA,41975,"U",NA,17,8,"AD ",NA,19,94.79046,NA,2.2e-05,NA," 00000-0",NA," 90378-4",NA,0,NA,999,7,2,NA,41975,NA,97.4135,NA,162.5131,NA,9454,NA,54.4993,NA,305.7126,NA,15.25171,11823,8,"FLOCK 3P 11",497.2694,"0"
"9947",15577,1,NA,41972,"U",NA,17,8,"AA ",NA,19,93.93142,NA,1.25e-05,NA,"0",NA,"52617",NA,0,NA,999,0,2,NA,41972,NA,97.4136,NA,161.6618,NA,9306,NA,58.2295,NA,301.9848,NA,15.25175,11833,9,"FLOCK 3P 12",497.2575,"0"
"9948",15645,1,NA,42040,"U",NA,17,8,"CW ",NA,19,94.87807,NA,3.01e-05,NA," 00000-0",NA," 12051-3",NA,0,NA,999,7,2,NA,42040,NA,97.4137,NA,162.8614,NA,8831,NA,74.7787,NA,285.4427,NA,15.25766,11773,3,"FLOCK 3P 13",495.4821,"0"
