"","ID","SATNAME","COUNTRY","lat","long","alt"
"212",35491,"GOES 14","US",0.13820616009313,167.778971365028,35773.3991628635
"213",35493,"SIRIUS FM-5","US",-0.0244094019020352,186.081475912437,35790.1481326536
"214",35496,"TERRESTAR 1","US",0.906542713470642,161.277766587189,35791.9962898493
"215",35696,"ASIASAT 5","AC",-0.0342498379660572,12.7431916192908,35779.4630938332
"216",35755,"JCSAT 12","JPN",-0.00517638019243695,81.1480275459715,35778.5620070991
"217",35756,"OPTUS D3","AUS",0.0277833076444211,68.2757565726426,35771.5771478776
"218",35812,"PALAPA D","INDO",0.0141115359471052,25.1336210269758,35778.9861109502
"219",35873,"NIMIQ 5","CA",0.023198927137749,199.567884772564,35797.4755472873
"220",35942,"AMAZONAS 2","SPN",0.0505368915618917,211.277491475839,35796.7166753943
"221",35943,"COMSATBW-1","GER",-0.0235878387699682,335.201919712277,35784.8109538201
"222",36032,"NSS 12","SES",-0.0098459215794012,329.168143131019,35785.1009416228
"223",36033,"THOR 6","NOR",0.0259988056605164,271.373280229172,35790.1882486302
"224",36097,"INTELSAT 14","ITSO",-0.00164780919672878,227.251358135367,35797.6085362399
"225",36101,"EUTE 36B (EUTE W7)","EUTE",-0.0428715050434548,308.082979374684,35788.4104340012
"226",36106,"INTELSAT 15","ITSO",0.0251423467864185,357.351055555706,35780.2193972899
"227",36108,"WGS F3 (USA 211)","US",0.0056324252578104,260.217833613471,35788.2028344636
"228",36131,"DIRECTV 12","US",-0.0213680709031599,169.446333780273,35786.9153527769
"229",36287,"BEIDOU 3","PRC",1.22278412965743,51.9637676882531,35788.456598826
"230",36358,"RADUGA 1M-2","CIS",0.0384166887029517,357.182320841863,35779.7617280124
"231",36395,"SDO","US",19.314315563972,166.410048317645,35782.0764652642
"232",36397,"INTELSAT 16","ITSO",-0.0244108873527035,196.049221608247,35793.1094578155
"233",36411,"GOES 15","US",0.0550399384678281,144.200979926312,35786.2688068883
"234",36499,"ECHOSTAR 14","US",-0.0262784398124507,153.365998211317,35790.3287383474
"235",36516,"SES 1","SES",-0.0101314332880012,171.232467503043,35793.494442285
"236",36581,"ASTRA 3B","SES",-0.00315036695443831,295.758443345257,35786.077953255
"237",36582,"COMSATBW-2","GER",0.0166656581410866,285.356250498161,35795.6189137995
"238",36590,"BEIDOU 4","PRC",-1.1347748793999,351.747473198903,35787.694294388
"239",36592,"BADR-5 (ARABSAT 5B)","AB",0.0242512714671632,298.357444738017,35795.4983457433
"240",36744,"COMS 1","SKOR",0.0137120425359033,40.3914743144991,35783.6746544219
"241",36745,"ARABSAT 5A","AB",-0.0522981596598866,302.6912510593,35793.6444573422
"242",36792,"ECHOSTAR 15","US",0.0226849996284941,210.560553088596,35794.9199967541
"243",36830,"NILESAT 201","EGYP",0.0575646506149002,265.199079573033,35804.0366883529
"244",36831,"RASCOM QAF 1R","RASC",0.00251454401692974,275.071379066958,35795.5585110099
"245",36868,"AEHF 1 (USA 214)","US",0.343026372151199,276.159991729763,35796.0695179327
"246",37150,"CHINASAT 6A","PRC",-0.0505041733984877,37.3115187049097,35784.7434172532
"247",37158,"QZS-1 (MICHIBIKI)","JPN",-40.2499500017387,44.0427041790582,32666.2023659238
"248",37185,"XM-5","US",-0.0264173872240916,186.997209604622,35788.0972814956
"249",37207,"BSAT-3B","JPN",0.0412344165154045,22.0566299066484,35775.0790218942
"250",37210,"BEIDOU 6","PRC",0.400054039541827,72.2220194130764,35789.5186490562
"251",37218,"SKYTERRA 1","US",-0.30187320650959,170.926879716296,35794.9975704384
"252",37234,"CHINASAT 20A","PRC",-0.0259776370556802,42.1539131351466,35759.8186133173
"253",37237,"HYLAS 1","UK",0.000468560504543373,285.99708348952,35788.6680438574
"254",37238,"INTELSAT 17","ITSO",0.0089315091003399,338.201727748931,35780.6493140578
"255",37258,"EUTE KA SAT 9A (KA SAT)","EUTE",0.00152623547839397,281.173965310452,35800.0710723442
"256",37265,"KOREASAT 6","SKOR",0.0156411027447035,28.1473475771741,35780.0065749896
"257",37384,"BEIDOU 8","PRC",-28.0376410533514,46.9575766744487,35872.3995481506
"258",37392,"INTELSAT NEW DAWN","ITSO",0.0274239754867639,305.064204735617,35783.1673145297
"259",37393,"YAHSAT 1A","UAE",0.0277045753855907,324.688645297734,35783.9961967451
"260",37481,"SBIRS GEO 1 (USA 230)","US",0.371421330433766,338.41324551464,35779.3815363512
"261",37602,"TELSTAR 14R","CA",-0.0183705889837511,209.225005562921,35801.3736712424
"262",37605,"GSAT 8","IND",0.0208474533541349,327.284956138117,35769.7864872996
"263",37606,"ST 2","STCT",0.0272443410262217,0.226434295757899,35783.6514626856
"264",37677,"CHINASAT 10","PRC",0.0674099540501934,22.741632458879,35787.7292305497
"265",37737,"TIANLIAN 1-02","PRC",0.199271198970065,79.1630816246262,35882.6540811096
"266",37746,"GSAT 12","IND",0.0345710120287507,354.876160291334,35776.3944410839
"267",37748,"SES 3","US",0.019255138847528,169.209089356694,35795.113456034
"268",37749,"KAZSAT 2","KAZ",0.0269492026255307,358.677729270988,35788.586507538
"269",37763,"BEIDOU 9","PRC",3.12935197222098,7.08500081220232,35612.7607655075
"270",37775,"ASTRA 1N","SES",-0.0151109135986108,291.360921912738,35792.4494833423
"271",37776,"BSAT-3C","JPN",0.0201173933073881,22.1769116425051,35787.6421897514
"272",37779,"PAKSAT 1R","PAKI",-0.0278514476231154,310.167242842095,35786.8710755847
"273",37804,"CHINASAT 1A","PRC",0.0253270582845295,42.0584730272534,35778.11340546
